,Nr camere,Suprafata utila,Suprafata utila totala,Suprafata construita,Compartimentare,Confort,Etaj,Nr. bucatarii,Nr. bai,An constructie,Structura rezistenta,Tip imobil,Regim inaltime,Nr. garaje,Nr. locuri parcare,Nr. balcoane,Pret
9279,2,51,NaN,56,decomand,1,Etaj 2 / 8,NaN,1,1980,NaN,bloc de apartamente,P+8E,NaN,NaN,NaN,71.500
9280,3,74,NaN,74,semidecomand,1,Etaj 2 / 4,1,1,2020 (finalizata),caramida,bloc de apartamente,P+4E,NaN,NaN,1,81.500
9281,2,"82,07 ",NaN,105,decomand,lux,Etaj 1 / 2,NaN,NaN,2019,caramida,bloc de apartamente,P+2E,NaN,NaN,NaN,150.000
9282,3,78,NaN,100,decomand,lux,Etaj 1 / 4,1,2,2019,altele,bloc de apartamente,P+4E,NaN,1,2,145.900
9283,3,112,NaN,130,decomand,lux,Etaj 6 / 7,NaN,2,2021 (in constructie),beton,bloc de apartamente,D+P+7E,NaN,NaN,1,99.000
9284,2,69,NaN,79,semidecomand,lux,Etaj 1 / 10,1,1,2018,beton,bloc de apartamente,P+10E,NaN,NaN,NaN,136.500
9285,2,40,40,NaN,decomand,1,Demisol / 3,1,1,2019,beton,bloc de apartamente,D+P+3E,NaN,1,NaN,29.500
9286,3,70,NaN,75,semidecomand,1,Etaj 9 / 9,1,1,1964,NaN,bloc de apartamente,P+9E,NaN,NaN,2,73.000
9287,1,42,45,48,decomand,1,Etaj 8 / 8,1,1,1990,beton,bloc de apartamente,P+8E,NaN,NaN,1 (închise),53.500
9288,1,15,15,15,decomand,3,Etaj 4 / 4,1,1,1978,beton,bloc de apartamente,P+4E,NaN,NaN,NaN,20.000
9289,2,40,44,47,decomand,1,Etaj 1 / 4,1,1,2020 (finalizata),NaN,bloc de apartamente,P+4E,NaN,NaN,1,44.650
9290,2,57,NaN,61,decomand,1,Etaj 1 / 11,1,1,2019,altele,bloc de apartamente,P+11E,NaN,NaN,1,125.000
9291,2,"48,8 ",NaN,58,decomand,1,Etaj 9 / 11,1,1,2019,NaN,bloc de apartamente,P+11E,NaN,NaN,1,95.000
9292,2,60,NaN,74,decomand,lux,Etaj 6 / 8,1,1,2021 (in constructie),NaN,bloc de apartamente,P+8E,1,1,NaN,114.000
9293,2,42,NaN,45,semidecomand,1,Etaj 3 / 8,1,1,1968,beton,bloc de apartamente,S+P+8E,NaN,NaN,1 (închise),75.000
9294,2,"51,65 ",NaN,62,semidecomand,1,Etaj 5 / 5,1,1,2019,caramida,bloc de apartamente,D+P+5E,NaN,NaN,NaN,35.000
9295,2,52,NaN,61,decomand,1,Etaj 5,1,1,2018,NaN,bloc de apartamente,NaN,NaN,NaN,1,67.000
9296,1,36,NaN,43,decomand,1,Etaj 1 / 7,1,1,2021 (in constructie),beton,bloc de apartamente,P+7E,NaN,NaN,NaN,39.990
9297,2,50,NaN,NaN,decomand,1,Etaj 1 / 4,NaN,NaN,2014,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,55.500
9298,2,65,66,70,semidecomand,1,Parter / 3,1,1,După 2010,beton,bloc de apartamente,S+P+3E,NaN,1,NaN,77.500
9299,3,109,NaN,125,semidecomand,lux,Etaj 2 / 9,1,2,Între 1941 şi 1977,beton,bloc de apartamente,P+9E,NaN,NaN,1,160.000
9300,3,90,90,104,semidecomand,lux,Etaj 4 / 5,1,2,2015,beton,bloc de apartamente,S+P+5E,1,1,1,159.900
9301,2,50,50,NaN,decomand,1,Etaj 7 / 13,1,1,2017,beton,bloc de apartamente,S+D+P+13E,NaN,NaN,1,114.990
9302,2,104,104,120,decomand,1,Parter / 3,1,1,2019,beton,bloc de apartamente,P+3E,NaN,1,1,111.750
9303,2,55,NaN,66,decomand,1,Etaj 5 / 8,1,1,1983,NaN,bloc de apartamente,P+8E,NaN,NaN,1,110.000
9304,3,75,80,80,decomand,1,Etaj 4 / 7,1,2,1996,beton,bloc de apartamente,P+7E,NaN,NaN,1 (închise),136.000
9305,3,64,NaN,77,semidecomand,1,Parter / 2,1,1,2018,beton,bloc de apartamente,P+2E+M,NaN,1,1,104.900
9306,2,40,NaN,50,decomand,2,Etaj 1 / 2,1,1,1945,altele,bloc de apartamente,P+2E,NaN,NaN,1,49.999
9307,3,"92,16 ",NaN,106,decomand,1,Etaj 1 / 8,3,3,1928,caramida,bloc de apartamente,P+8E,NaN,NaN,1,132.000
9308,3,51,NaN,60,semidecomand,1,Etaj 2 / 6,1,1,2021 (in constructie),beton,bloc de apartamente,P+6E,NaN,1,1,43.500
9309,3,75,84,100,decomand,1,Etaj 9 / 10,1,2,1984,beton,bloc de apartamente,P+10E,NaN,1,2,180.000
9310,4,143,NaN,192,decomand,1,Etaj 4 / 4,NaN,3,2009,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,300.000
9311,3,80,NaN,NaN,decomand,1,Etaj 3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.900
9312,2,50,NaN,57,decomand,1,Etaj 9 / 9,1,1,2012,beton,bloc de apartamente,P+9E,NaN,NaN,NaN,37.800
9313,2,62,66,78,decomand,1,Parter / 6,1,1,2015,beton,bloc de apartamente,S+P+6E,NaN,1,1 (închise),79.000
9314,2,58,58,58,decomand,1,Etaj 2 / 4,1,1,2019,beton,bloc de apartamente,P+4E,NaN,NaN,1,35.600
9315,3,82,NaN,94,decomand,lux,Etaj 2 / 4,1,2,2021 (in constructie),beton,bloc de apartamente,P+4E,NaN,NaN,1,155.250
9316,3,80,NaN,85,decomand,1,Parter / 5,1,2,2009,beton,bloc de apartamente,D+P+5E,NaN,NaN,NaN,274.000
9317,2,48,48,56,semidecomand,1,Etaj 1 / 3,1,1,2020 (in constructie),beton,bloc de apartamente,P+3E,NaN,1,2,56.000
9318,3,92,117,136,decomand,lux,Etaj 3 / 3,1,2,2020 (finalizata),beton,bloc de apartamente,S+P+3E,1,NaN,1,164.000
9319,1,41,NaN,51,decomand,lux,Etaj 2 / 5,1,1,2020 (in constructie),beton,bloc de apartamente,P+5E,NaN,NaN,1 (închise),45.000
9320,1,39,NaN,41,decomand,1,Etaj 3 / 7,NaN,1,1994,beton,bloc de apartamente,P+7E,NaN,NaN,NaN,66.900
9321,3,"69,5 ",NaN,"91,7 ",semidecomand,1,Etaj 1 / 5,1,2,2021 (in constructie),beton,bloc de apartamente,P+5E,NaN,NaN,1,124.900
9322,2,98,NaN,NaN,decomand,lux,Parter / 7,NaN,NaN,2021 (in constructie),NaN,bloc de apartamente,P+7E,NaN,NaN,NaN,85.000
9323,3,73,73,73,semidecomand,1,Etaj 8 / 10,1,2,1984,beton,bloc de apartamente,P+10E,NaN,NaN,1 (închise),93.000
9324,3,93,NaN,95,semidecomand,lux,Etaj 8 / 9,NaN,2,1994,NaN,bloc de apartamente,P+9E,NaN,NaN,NaN,150.000
9325,4,"106,56 ",NaN,"146,3 ",decomand,lux,Etaj 1 / 5,1,3,2020 (in constructie),beton,bloc de apartamente,D+P+5E,NaN,2,NaN,267.000
9326,4,247,247,330,decomand,lux,Etaj 10 / 11,1,2,2020 (in constructie),NaN,bloc de apartamente,S+P+11E,NaN,NaN,2,279.900
9327,4,90,NaN,115,decomand,1,Etaj 2 / 10,1,2,1979,beton,bloc de apartamente,P+10E,NaN,NaN,2,94.000
9328,5,346,346,400,decomand,1,Ultimele 2 etaje / 6,1,3,2009,beton,bloc de apartamente,S+P+6E,NaN,2,2,1.350.000 
9329,3,89,NaN,100,decomand,1,Etaj 5 / 5,1,1,2014,altele,bloc de apartamente,P+5E,NaN,NaN,2,113.000
9330,1,41,NaN,43,semidecomand,1,Parter / 5,NaN,1,2007,NaN,bloc de apartamente,P+5E,NaN,NaN,1,88.000
9331,3,79,79,89,semidecomand,1,Demisol / 2,1,1,2012,beton,bloc de apartamente,D+P+2E+M,NaN,NaN,NaN,76.900
9332,3,139,NaN,166,decomand,lux,Etaj 3 / 3,NaN,NaN,2018,NaN,bloc de apartamente,P+3E,NaN,NaN,NaN,249.000
9333,3,68,NaN,77,decomand,1,Etaj 7 / 10,NaN,2,1984,NaN,bloc de apartamente,P+10E,NaN,NaN,NaN,90.000
9334,3,73,NaN,73,semidecomand,1,Etaj 2 / 4,1,2,2015,beton,bloc de apartamente,P+4E,NaN,NaN,1,115.000
9335,4,134,NaN,165,NaN,lux,Etaj 1 / 3,1,3,1946,NaN,bloc de apartamente,P+3E,1,1,2,489.000
9336,4,"84,56 ",NaN,NaN,decomand,1,Parter,1,2,1981,NaN,bloc de apartamente,S+P,NaN,NaN,NaN,122.000
9337,3,75,NaN,88,decomand,lux,Etaj 3 / 6,1,2,2020 (in constructie),beton,bloc de apartamente,P+6E,NaN,1,1,139.000
9338,4,85,85,90,decomand,lux,Parter / 10,1,2,1981,beton,bloc de apartamente,P+10E,NaN,NaN,NaN,120.000
9339,2,"46,9 ",NaN,56,decomand,lux,Etaj 1 / 5,NaN,1,2021 (in constructie),beton,bloc de apartamente,S+P+5E,NaN,NaN,1,74.760
9340,1,41,NaN,41,decomand,1,Etaj 3 / 8,1,1,1988,beton,bloc de apartamente,P+8E,NaN,NaN,1,53.000
9341,4,256,NaN,280,decomand,lux,Etaj 2 / 4,1,3,2020 (in constructie),beton,bloc de apartamente,P+4E,NaN,NaN,NaN,860.000
9342,1,30,NaN,35,decomand,1,Etaj 1 / 4,NaN,1,2021 (in constructie),caramida,bloc de apartamente,P+4E,NaN,NaN,1,26.800
9343,3,77,NaN,77,semidecomand,1,Parter / 4,1,2,1986,altele,bloc de apartamente,P+4E,NaN,NaN,NaN,75.000
9344,3,"79,31 ",NaN,"84,53 ",semidecomand,1,Etaj 5 / 6,1,2,2011,beton,bloc de apartamente,P+6E,NaN,NaN,2,150.000
9345,2,49,NaN,NaN,semidecomand,1,Etaj 4 / 4,NaN,1,NaN,NaN,NaN,P+4E,NaN,NaN,NaN,48.600
9346,3,180,NaN,230,semidecomand,lux,Etaj 15 / 17,1,3,2008,NaN,bloc de apartamente,P+17E,1,2,1,340.000
9347,2,48,NaN,55,semidecomand,1,Etaj 1 / 9,NaN,1,Între 1941 şi 1977,NaN,bloc de apartamente,P+9E,NaN,NaN,NaN,58.000
9348,3,80,80,NaN,semidecomand,lux,Etaj 3 / 3,1,2,1990,beton,bloc de apartamente,P+3E,NaN,NaN,2 (închise),167.000
9349,4,141,NaN,150,decomand,lux,Etaj 10 / 14,1,2,2008,beton,bloc de apartamente,P+14E,NaN,2,2,290.000
9350,2,54,54,54,semidecomand,1,Demisol / 3,1,2,1945,caramida,bloc de apartamente,P+3E,NaN,NaN,NaN,50.000
9351,2,48,48,55,decomand,1,Etaj 1 / 5,1,1,2021 (in constructie),beton,bloc de apartamente,P+5E,NaN,NaN,1,55.800
9352,2,54,54,54,decomand,1,Parter / 4,1,1,1985,beton,bloc de apartamente,P+4E,NaN,NaN,1 (închise),97.000
9353,3,65,NaN,68,circul,1,Etaj 5 / 8,1,1,1940,NaN,bloc de apartamente,P+8E,NaN,NaN,1,67.000
9354,4,84,NaN,94,decomand,1,Etaj 10 / 11,1,2,1981,beton,bloc de apartamente,P+11E,NaN,NaN,2,148.000
9355,4,"168,5 ",NaN,330,semidecomand,lux,Etaj 5 / 5,1,4,2019,beton,bloc de apartamente,P+5E,1,2,1,995.000
9356,1,39,NaN,41,decomand,1,Etaj 3 / 7,NaN,1,1994,beton,bloc de apartamente,P+7E,NaN,NaN,NaN,66.900
9357,3,"88,5 ",NaN,103,decomand,1,Etaj 5 / 15,NaN,2,2017,caramida,bloc de apartamente,P+15E,NaN,1,2,155.000
9358,2,53,60,NaN,NaN,NaN,Etaj 2 / 12,1,1,2020 (finalizata),NaN,bloc de apartamente,S+D+P+12E,NaN,NaN,NaN,110.000
9359,3,80,83,95,decomand,1,Etaj 4 / 7,NaN,2,1992,beton,bloc de apartamente,P+7E,NaN,NaN,1,168.900
9360,2,"42,5 ",NaN,50,decomand,1,Etaj 2 / 6,1,1,2021 (in constructie),altele,bloc de apartamente,P+6E,NaN,NaN,1,46.870
9361,4,80,80,90,decomand,1,Etaj 2 / 4,1,2,1974,beton,bloc de apartamente,D+P+4E,1,2,1 (închise),100.000
9362,1,18,NaN,24,semidecomand,1,Parter / 8,1,1,1980,NaN,bloc de apartamente,P+8E,NaN,NaN,NaN,33.700
9363,3,71,71,85,decomand,1,Etaj 2 / 6,1,2,2020 (finalizata),beton,bloc de apartamente,S+P+6E,NaN,NaN,2,83.999
9364,3,79,103,115,decomand,1,Etaj 3 / 5,1,2,2012,NaN,bloc de apartamente,P+5E,NaN,NaN,3,280.000
9365,2,42,NaN,NaN,decomand,lux,Etaj 3 / 4,NaN,NaN,2014,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,105.000
9366,2,61,NaN,72,decomand,1,Etaj 3 / 7,1,1,2021 (in constructie),beton,bloc de apartamente,P+7E,NaN,1,1,60.000
9367,2,38,NaN,46,semidecomand,NaN,Etaj 1 / 8,NaN,1,1968,NaN,bloc de apartamente,P+8E,NaN,NaN,NaN,59.000
9368,2,50,NaN,60,decomand,1,Etaj 7 / 10,1,1,1976,beton,bloc de apartamente,P+10E,NaN,NaN,NaN,57.000
9369,2,"54,4 ",NaN,"65,28 ",decomand,1,Etaj 1 / 2,1,1,2020 (finalizata),NaN,bloc de apartamente,P+2E+M,NaN,NaN,1,55.500
9370,1,42,42,50,decomand,1,Etaj 1 / 3,1,1,2012,NaN,bloc de apartamente,P+3E,NaN,NaN,1,52.900
9371,3,62,NaN,"74,4 ",semidecomand,1,Etaj 2 / 4,NaN,1,1962,NaN,bloc de apartamente,P+4E,NaN,NaN,1,72.000
9372,3,70,NaN,70,semidecomand,1,Etaj 6 / 8,1,2,1982,altele,bloc de apartamente,P+8E,NaN,NaN,1,81.900
9373,3,92,NaN,110,decomand,lux,Etaj 1 / 3,1,2,2009,NaN,bloc de apartamente,P+3E,NaN,2,2,205.000
9374,4,71,NaN,78,decomand,1,Etaj 3 / 4,NaN,1,1974,beton,bloc de apartamente,P+4E,NaN,2,1,81.000
9375,3,75,75,85,decomand,1,Etaj 3 / 8,1,2,1987,beton,bloc de apartamente,S+P+8E,NaN,NaN,1 (închise),105.900
9376,3,55,NaN,103,decomand,1,Etaj 3 / 3,NaN,2,2015,beton,bloc de apartamente,S+P+3E,NaN,NaN,NaN,83.000
9377,2,43,44,45,decomand,1,Etaj 3 / 10,1,1,1976,NaN,bloc de apartamente,P+10E,NaN,NaN,1 (închise),79.900
9378,2,50,NaN,NaN,semidecomand,1,Etaj 4 / 8,NaN,NaN,Între 1941 şi 1977,NaN,bloc de apartamente,P+8E,NaN,NaN,NaN,58.000
9379,3,66,NaN,103,decomand,1,Parter / 3,1,2,2011,beton,bloc de apartamente,P+3E,NaN,NaN,NaN,109.000
9380,3,82,NaN,92,decomand,lux,Etaj 1 / 6,1,2,2019,beton,bloc de apartamente,S+P+6E,NaN,NaN,2,147.500
9381,3,114,NaN,138,decomand,lux,Etaj 4 / 5,1,2,1940,altele,bloc de apartamente,P+5E,NaN,NaN,3,157.999
9382,4,153,NaN,NaN,decomand,lux,Parter / 5,1,2,2013,beton,bloc de apartamente,D+P+5E,NaN,NaN,1,319.000
9383,3,70,70,85,semidecomand,1,Etaj 1,1,2,1978,beton,bloc de apartamente,NaN,NaN,NaN,2,87.000
9384,3,95,NaN,95,decomand,lux,Parter / 5,1,2,2018,altele,bloc de apartamente,P+5E,NaN,1,NaN,139.000
9385,3,90,NaN,90,decomand,1,Etaj 1 / 3,1,2,2020 (in constructie),beton,bloc de apartamente,P+3E,NaN,1,2,119.000
9386,3,70,NaN,73,semidecomand,1,Etaj 2 / 4,1,2,2015,beton,bloc de apartamente,P+4E,NaN,NaN,1,115.000
9387,3,70,70,77,decomand,1,Etaj 2 / 8,1,2,1985,beton,bloc de apartamente,P+8E,NaN,1,1 (închise),105.000
9388,3,61,NaN,NaN,circul,1,Parter / 10,NaN,1,Între 1941 şi 1977,NaN,bloc de apartamente,P+10E,NaN,NaN,NaN,60.000
9389,2,51,NaN,51,semidecomand,1,Etaj 10 / 10,1,1,1976,beton,bloc de apartamente,P+10E,NaN,NaN,1,53.000
9390,2,50,50,55,decomand,1,Etaj 4 / 4,1,1,Între 1977 şi 1990,caramida,bloc de apartamente,S+P+4E,NaN,NaN,1 (închise),59.500
9391,3,100,NaN,110,decomand,lux,Etaj 2 / 5,NaN,2,2005,NaN,bloc de apartamente,P+5E,NaN,NaN,NaN,235.000
9392,3,69,NaN,86,semidecomand,1,Etaj 1 / 10,NaN,1,1969,NaN,bloc de apartamente,P+10E,NaN,NaN,2,79.900
9393,2,54,NaN,65,decomand,1,Etaj 2 / 4,1,1,2020 (finalizata),altele,bloc de apartamente,P+4E,NaN,NaN,1,61.424
9394,2,53,53,65,decomand,1,Etaj 1 / 5,1,1,2019,beton,bloc de apartamente,P+5E,NaN,NaN,1,49.900
9395,3,78,NaN,83,decomand,1,Etaj 2 / 3,1,1,1988,beton,bloc de apartamente,P+3E,NaN,NaN,1,59.000
9396,3,78,NaN,85,decomand,lux,Etaj 8 / 8,1,2,2020 (finalizata),NaN,bloc de apartamente,P+8E+M,NaN,1,NaN,65.000
9397,3,71,NaN,85,decomand,1,Etaj 3 / 7,1,2,2021 (in constructie),beton,bloc de apartamente,P+7E,NaN,NaN,1,72.490
9398,4,"93,56 ",NaN,"112,3 ",decomand,1,Etaj 5 / 10,1,2,1982,NaN,bloc de apartamente,P+10E,NaN,NaN,3,114.990
9399,2,50,NaN,54,decomand,1,Etaj 2 / 5,1,1,2015,caramida,bloc de apartamente,P+5E,NaN,NaN,1,114.900
9400,3,70,NaN,80,decomand,1,Etaj 8 / 10,1,1,1976,beton,bloc de apartamente,P+10E,NaN,NaN,NaN,94.000
9401,3,83,92,105,decomand,lux,Etaj 5 / 6,1,2,2020 (finalizata),beton,bloc de apartamente,P+6E,NaN,NaN,2,125.000
9402,3,110,NaN,NaN,decomand,lux,Etaj 11 / 12,NaN,3,2020 (finalizata),NaN,bloc de apartamente,P+12E,NaN,NaN,NaN,499.000
9403,2,53,NaN,56,decomand,1,Parter / 8,NaN,1,2020 (finalizata),caramida,bloc de apartamente,D+P+8E,NaN,NaN,1,55.000
9404,2,NaN,48,55,semidecomand,1,Etaj 1 / 3,1,1,2020 (finalizata),beton,bloc de apartamente,S+P+3E,NaN,NaN,1,91.245
9405,4,94,NaN,124,decomand,1,Parter / 4,1,2,1990,beton,bloc de apartamente,P+4E,NaN,3,2,90.000
9406,2,47,47,55,decomand,1,Etaj 7 / 9,1,1,1979,beton,bloc de apartamente,S+P+9E,NaN,NaN,1 (închise),66.900
9407,2,55,55,65,decomand,1,Etaj 1 / 6,1,1,2021 (in constructie),beton,bloc de apartamente,S+P+6E,NaN,NaN,1,50.600
9408,4,90,NaN,110,semidecomand,1,Etaj 1 / 8,NaN,2,1980,NaN,bloc de apartamente,S+P+8E,NaN,NaN,2,93.000
9409,3,63,NaN,65,decomand,1,Etaj 4 / 4,NaN,1,1970,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,75.000
9410,2,40,NaN,48,semidecomand,1,Etaj 8 / 10,NaN,NaN,1976,NaN,bloc de apartamente,P+10E,NaN,NaN,NaN,52.500
9411,1,35,35,45,decomand,1,Etaj 1,1,1,2020 (in constructie),beton,bloc de apartamente,NaN,NaN,1,1,26.000
9412,3,"75,82 ",87.57,NaN,semidecomand,lux,Etaj 4 / 11,1,2,2022 (in constructie),beton,bloc de apartamente,P+11E,NaN,NaN,1,98.000
9413,3,72,NaN,76,semidecomand,1,Etaj 6 / 8,1,1,1969,beton,bloc de apartamente,P+8E,NaN,1,2,72.000
9414,2,48,NaN,58,decomand,1,Etaj 2 / 7,1,1,2021 (in constructie),altele,bloc de apartamente,P+7E,NaN,NaN,1,51.490
9415,4,98,NaN,98,decomand,1,Etaj 10 / 14,1,2,Înainte de 1990,beton,bloc de apartamente,P+14E,NaN,NaN,2 (închise),93.000
9416,4,90,NaN,98,decomand,lux,Etaj 1 / 8,1,2,1989,altele,bloc de apartamente,P+8E,NaN,1,2,170.000
9417,2,53,NaN,58,decomand,1,Parter / 4,1,1,2020 (finalizata),beton,bloc de apartamente,P+4E,NaN,NaN,NaN,123.000
9418,2,41,NaN,45,semidecomand,1,Etaj 2 / 9,NaN,1,2021 (in constructie),caramida,bloc de apartamente,P+9E,NaN,NaN,NaN,34.750
9419,3,62,62,70,decomand,1,Etaj 2 / 3,1,1,1939,beton,casa/vila,S+P+3E,NaN,NaN,2 (1 închise),87.000
9420,3,89,NaN,NaN,decomand,1,Parter,NaN,2,2019,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,200.000
9421,3,71,NaN,85,decomand,lux,Etaj 3 / 10,1,2,2019,beton,bloc de apartamente,P+10E,NaN,NaN,1,165.000
9422,4,100,NaN,NaN,circul,lux,Etaj 1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.000
9423,3,63,63,80,semidecomand,1,Etaj 9 / 10,1,1,1976,beton,bloc de apartamente,P+10E,NaN,NaN,1 (închise),74.500
9424,3,62,NaN,70,semidecomand,1,Etaj 4 / 10,1,1,1968,NaN,bloc de apartamente,P+10E,NaN,NaN,1 (închise),71.900
9425,2,77,87,NaN,semidecomand,1,Etaj 5,NaN,NaN,2000,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,85.000
9426,2,54,NaN,65,decomand,1,Etaj 3 / 3,1,1,2013,NaN,bloc de apartamente,P+3E,NaN,1,2,105.000
9427,3,220,NaN,245,decomand,lux,Etaj 2 / 4,NaN,3,2021 (in constructie),NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,1.700.000 
9428,3,95,NaN,135,semidecomand,lux,Etaj 3 / 5,1,2,2017,beton,bloc de apartamente,P+5E,1,NaN,3,245.000
9429,2,65,70,75,decomand,1,Etaj 2 / 5,1,1,2016,caramida,bloc de apartamente,P+5E,NaN,2,2,82.000
9430,2,61,NaN,73,decomand,1,Etaj 4 / 5,NaN,1,2015,caramida,bloc de apartamente,P+5E,NaN,1,1,64.000
9431,2,39,NaN,47,semidecomand,lux,Etaj 1 / 6,1,1,2021 (in constructie),beton,bloc de apartamente,P+6E,NaN,NaN,1,39.900
9432,1,28,30,32,semidecomand,1,Etaj 7 / 8,1,1,1990,beton,bloc de apartamente,P+8E,NaN,NaN,1 (închise),54.000
9433,1,36,NaN,42,decomand,1,Etaj 4 / 7,1,1,2021 (in constructie),altele,bloc de apartamente,P+7E,NaN,NaN,1,39.990
9434,4,172,NaN,220,decomand,lux,Etaj 2 / 6,1,3,2006,beton,bloc de apartamente,P+6E,1,NaN,3,350.000
9435,2,58,NaN,60,decomand,lux,Etaj 1 / 6,NaN,NaN,2020 (finalizata),NaN,bloc de apartamente,P+6E,NaN,1,NaN,96.997
9436,3,65,NaN,70,decomand,1,Etaj 1 / 4,1,1,1980,altele,bloc de apartamente,P+4E,NaN,NaN,1,99.999
9437,1,30,NaN,35,decomand,1,Etaj 1 / 4,1,1,2020 (in constructie),beton,bloc de apartamente,P+4E,NaN,NaN,1,28.600
9438,2,52,54,565,decomand,lux,Etaj 2 / 6,1,1,2020 (in constructie),beton,bloc de apartamente,P+6E,NaN,NaN,1,59.800
9439,4,129,NaN,168,circul,1,Etaj 2 / 3,NaN,2,1940,NaN,casa/vila,P+3E,NaN,NaN,NaN,147.500
9440,1,37,40,47,decomand,1,Etaj 7 / 8,1,1,1988,beton,bloc de apartamente,S+P+8E,NaN,NaN,1 (închise),46.900
9441,3,100,NaN,115,decomand,lux,Etaj 1 / 6,1,2,2020 (finalizata),beton,bloc de apartamente,S+P+6E,NaN,NaN,1,155.000
9442,2,60,NaN,67,decomand,1,Etaj 4 / 8,1,1,2009,beton,bloc de apartamente,P+8E,1,1,1,67.000
9443,4,85,NaN,96,semidecomand,1,Parter / 8,1,2,1982,beton,bloc de apartamente,P+8E,NaN,NaN,1,115.000
9444,1,37,37,43,semidecomand,1,Mansarda / 3,1,1,2019,caramida,bloc de apartamente,P+3E+M,NaN,NaN,NaN,42.000
9445,3,137,137,155,decomand,1,Etaj 2 / 8,1,3,2010,beton,bloc de apartamente,P+8E,NaN,NaN,2,380.000
9446,3,90,NaN,100,decomand,lux,Parter,1,1,2018,beton,bloc de apartamente,NaN,NaN,NaN,2,250.000
9447,4,169,NaN,239,decomand,lux,Etaj 10 / 10,1,2,1995,NaN,bloc de apartamente,P+10E,NaN,1,2,299.000
9448,3,60,NaN,63,semidecomand,1,Etaj 2 / 10,NaN,1,1969,beton,bloc de apartamente,P+10E,NaN,NaN,1,88.000
9449,2,51,51,65,decomand,1,Etaj 1 / 2,1,1,2016,beton,bloc de apartamente,D+P+2E,NaN,NaN,1,85.000
9450,4,115,125,135,decomand,lux,Etaj 2 / 4,1,2,2020 (in constructie),beton,bloc de apartamente,S+P+4E,1,1,4,225.000
9451,3,101,NaN,NaN,decomand,lux,Etaj 1 / 7,NaN,NaN,NaN,NaN,NaN,P+7E,NaN,NaN,NaN,225.000
9452,2,40,NaN,NaN,decomand,2,Etaj 4 / 10,1,1,1978,beton,bloc de apartamente,P+10E,NaN,1,1 (închise),49.000
9453,3,67,NaN,72,semidecomand,1,Etaj 8 / 8,1,1,1985,altele,bloc de apartamente,P+8E,NaN,1,1,68.900
9454,3,67,NaN,"80,4 ",decomand,1,Etaj 3 / 4,1,2,1985,beton,bloc de apartamente,P+4E,NaN,NaN,1,140.000
9455,2,66,NaN,66,decomand,1,Etaj 6 / 23,1,1,2010,altele,bloc de apartamente,P+23E,NaN,NaN,1,75.000
9456,2,56,NaN,67,decomand,1,Etaj 1 / 4,1,1,2020 (finalizata),altele,bloc de apartamente,P+4E,NaN,NaN,1,61.430
9457,4,84,NaN,84,semidecomand,1,Etaj 1 / 4,1,2,1988,altele,bloc de apartamente,P+4E,NaN,1,1,82.000
9458,2,60,NaN,65,semidecomand,1,Etaj 3 / 3,1,1,1990,beton,bloc de apartamente,P+3E,NaN,NaN,1,58.000
9459,1,33,33,40,decomand,1,Parter / 10,1,1,1981,beton,bloc de apartamente,P+10E,NaN,NaN,NaN,54.000
9460,3,59,66,79,decomand,1,Etaj 5 / 10,1,1,1977,beton,bloc de apartamente,S+P+10E,NaN,NaN,1 (închise),103.900
9461,3,90,NaN,103,decomand,lux,Etaj 5 / 5,1,1,2018,NaN,bloc de apartamente,P+5E,NaN,1,1,142.999
9462,2,58,NaN,63,decomand,1,Etaj 1 / 3,1,1,2020 (in constructie),beton,bloc de apartamente,P+3E,NaN,NaN,1,70.000
9463,3,62,NaN,86,decomand,1,Etaj 1 / 2,1,1,1958,beton,casa/vila,P+2E,NaN,NaN,2,204.000
9464,2,48,NaN,NaN,semidecomand,lux,Etaj 3 / 10,NaN,NaN,2017,NaN,bloc de apartamente,P+10E,NaN,NaN,NaN,89.000
9465,3,67,NaN,80,decomand,1,Etaj 4 / 5,1,1,1926,NaN,bloc de apartamente,P+5E,NaN,NaN,1,77.000
9466,5,171,NaN,230,decomand,1,Etaj 5 / 5,1,2,2000,beton,bloc de apartamente,P+5E,NaN,NaN,NaN,450.000
9467,1,"32,61 ",NaN,NaN,NaN,NaN,Etaj 8,1,1,NaN,NaN,bloc de apartamente,NaN,NaN,NaN,1,45.017
9468,3,74,NaN,140,decomand,1,Etaj 2 / 17,1,2,2010,beton,bloc de apartamente,P+17E,NaN,NaN,1,169.999
9469,2,"80,28 ",NaN,96,decomand,lux,Etaj 3 / 6,1,1,2007,beton,bloc de apartamente,P+6E,NaN,1,NaN,66.900
9470,2,"57,1 ",NaN,"61,7 ",NaN,NaN,Parter,1,1,NaN,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,64.450
