,Nr camere,Suprafata utila,Suprafata utila totala,Suprafata construita,Compartimentare,Confort,Etaj,Nr. bucatarii,Nr. bai,An constructie,Structura rezistenta,Tip imobil,Regim inaltime,Nr. garaje,Nr. locuri parcare,Nr. balcoane,Latitudine,Longitudine,Zona,Pret
8320,1,31,31,"35,34 ",decomand,1,Etaj 8 / 8,1,1,2020,beton,bloc de apartamente,D+P+8E,NaN,1,1 (închise),44.4444339,25.97476,NaN,24.800 
8321,3,68,NaN,78,decomand,1,Etaj 1 / 4,1,2,1986,caramida,bloc de apartamente,P+4E,NaN,NaN,1,44.4617413,26.0930496,Dorobanţi,160.000 
8322,2,47,NaN,NaN,decomand,2,Etaj 1 / 4,NaN,NaN,NaN,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,44.4026761,26.0526843,Rahova,56.900 
8323,4,"74,13 ",98.7,114,decomand,lux,Etaj 3 / 3,1,2,2020,beton,bloc de apartamente,S+P+3E,NaN,NaN,2,44.420006,26.0912985,Parcul Carol,213.601 
8324,2,61,61,80,decomand,lux,Etaj 2 / 3,1,1,2020,beton,bloc de apartamente,P+3E,NaN,1,1,44.4232472,26.1004338,Parcul Carol,145.000 
8325,2,36,NaN,38,semidecomand,1,Etaj 3 / 5,NaN,1,2020,caramida,bloc de apartamente,D+P+5E,NaN,NaN,1,44.4404066,25.9815058,Militari,32.000 
8326,2,"61,3 ",NaN,"61,3 ",decomand,1,Etaj 2 / 4,1,1,2021 (in constructie),caramida,bloc de apartamente,P+4E,NaN,NaN,1,44.38215,26.14978,Olteniţei,69.940 
8327,3,63,NaN,70,decomand,1,Etaj 1 / 10,1,1,1974,NaN,bloc de apartamente,P+10E,NaN,1,1,44.448994,26.0818746,Titulescu,118.000 
8328,4,100,NaN,NaN,decomand,1,Etaj 3 / 9,NaN,2,Între 1990 şi 2000,NaN,bloc de apartamente,P+9E,NaN,NaN,NaN,44.4318806,26.1373083,P-ţa Muncii,174.000 
8329,3,100,NaN,140,decomand,lux,Etaj 3 / 6,NaN,2,2006,NaN,bloc de apartamente,P+6E,NaN,NaN,NaN,44.4271221,26.1024999,Herăstrău,284.999 
8330,2,51,NaN,NaN,decomand,lux,Etaj 2 / 5,NaN,NaN,2015,NaN,bloc de apartamente,P+5E,NaN,NaN,NaN,44.4302945,26.1300401,Decebal,115.000 
8331,5,275,NaN,400,NaN,NaN,Etaj 5 / 6,NaN,NaN,2022 (in constructie),NaN,bloc de apartamente,P+6E,NaN,NaN,NaN,44.4227789,26.1045032,Aviaţiei,1.230.000 
8332,1,43,NaN,45,decomand,1,Etaj 3 / 3,1,1,2021 (in constructie),beton,bloc de apartamente,P+3E,NaN,NaN,1,44.3685923,26.1436338,Berceni,37.700 
8333,2,62,NaN,NaN,decomand,1,Parter / 5,NaN,NaN,2019,NaN,bloc de apartamente,P+5E,NaN,NaN,NaN,44.4695748,26.020342,Giuleşti,52.000 
8334,2,57,NaN,65,decomand,lux,Etaj 1 / 6,1,1,2021 (in constructie),beton,bloc de apartamente,P+6E,NaN,NaN,1,44.3597618,26.1456819,Berceni,59.200 
8335,1,30,NaN,NaN,decomand,1,Etaj 3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.4797731,26.0889076,Herăstrău,83.000 
8336,4,91,NaN,96,decomand,1,Etaj 4 / 9,1,2,1991,NaN,bloc de apartamente,P+9E,NaN,NaN,2,44.4319141,26.1341655,P-ţa Muncii,175.000 
8337,2,"52,43 ",NaN,"55,33 ",semidecomand,lux,Etaj 1 / 8,1,1,2021,beton,bloc de apartamente,D+P+8E,NaN,NaN,1,44.4209901,26.0669741,13 Septembrie,73.402 
8338,4,138,NaN,160,NaN,1,Etaj 3 / 11,1,2,2008,NaN,bloc de apartamente,P+11E,NaN,NaN,2,44.4542465,26.1077576,Parcul Circului,359.999 
8339,2,48,NaN,"54,2 ",decomand,1,Etaj 11 / 11,1,1,2020,caramida,bloc de apartamente,P+11E,NaN,NaN,NaN,44.3852477,26.0656959,Sălaj,52.500 
8340,1,30,NaN,30,semidecomand,1,Etaj 10 / 10,1,1,1982,caramida,bloc de apartamente,P+10E,NaN,NaN,1 (închise),44.4333884,26.0283903,Militari,36.000 
8341,3,82,88.95,97,decomand,lux,Etaj 2 / 4,1,2,2019,beton,bloc de apartamente,P+4E,NaN,1,1,44.4942178,26.1280821,Pipera,159.000 
8342,2,52,NaN,NaN,NaN,NaN,Parter / 3,1,1,2017,NaN,bloc de apartamente,P+3E,NaN,NaN,NaN,44.4766973,26.0991582,Aviaţiei,129.700 
8343,2,60,60,65,decomand,lux,Etaj 3 / 4,1,1,1985,beton,bloc de apartamente,P+4E,NaN,NaN,1 (închise),44.4077834,26.0751103,Sebastian,59.550 
8344,3,"93,5 ",NaN,105,semidecomand,1,Etaj 2 / 4,1,2,2006,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,44.4836778,26.0875939,Herăstrău,264.900 
8345,1,38,38,48,decomand,1,Etaj 2 / 6,1,1,2021 (in constructie),beton,bloc de apartamente,P+6E,NaN,1,1 (închise),44.362562,26.1579529,Berceni,40.900 
8346,2,48,52,59,decomand,1,Etaj 1 / 11,1,1,2022 (in constructie),beton,bloc de apartamente,S+P+11E,NaN,NaN,1,44.4384757,26.1644964,Basarabia,77.203 
8347,2,63,63,77,decomand,lux,Etaj 4 / 11,1,1,2021 (in constructie),beton,bloc de apartamente,D+P+11E,1,99,1 (închise),44.4114936,26.1203057,Timpuri Noi,115.000 
8348,2,50,NaN,65,decomand,1,Etaj 9 / 11,1,1,2015,altele,bloc de apartamente,P+11E,NaN,NaN,1,44.41783,26.13761,Dristor,125.000 
8349,2,40,NaN,53,decomand,1,Etaj 2 / 3,1,1,2020,beton,bloc de apartamente,P+3E,NaN,1,2,44.4402591,26.1372468,Iancului,84.000 
8350,3,"85,6 ",NaN,112,semidecomand,lux,Etaj 3 / 5,1,2,2019,NaN,bloc de apartamente,P+5E,NaN,NaN,1,44.4782485,26.0894115,Herăstrău,230.000 
8351,2,52,NaN,62,decomand,1,Etaj 1 / 3,1,1,2021 (in constructie),beton,bloc de apartamente,P+3E,NaN,1,1,44.4176539,26.1894749,Theodor Pallady,58.500 
8352,1,42,NaN,NaN,decomand,1,Etaj 10 / 10,NaN,NaN,Între 1977 şi 1990,NaN,NaN,P+10E,NaN,NaN,NaN,44.4629331,26.1222435,Tei,53.500 
8353,2,"56,5 ",NaN,66,decomand,1,Etaj 1 / 2,1,1,2021,beton,bloc de apartamente,P+2E,NaN,1,1,44.3666272,26.1553209,Sud,59.500 
8354,3,57,NaN,63,decomand,NaN,Etaj 1 / 3,NaN,1,2012,beton,bloc de apartamente,D+P+3E,NaN,NaN,1,44.38217,26.1544,NaN,74.000 
8355,3,79,NaN,86,decomand,lux,Etaj 1 / 15,1,2,2020,altele,bloc de apartamente,P+15E,NaN,NaN,1,44.46581,26.10159,Floreasca,320.000 
8356,4,122,NaN,150,NaN,lux,Etaj 2 / 4,1,3,2015,beton,bloc de apartamente,P+4E,NaN,1,NaN,44.4299576,26.0655253,Cotroceni,370.000 
8357,2,66,NaN,80,semidecomand,lux,Etaj 2 / 5,1,1,2010,altele,bloc de apartamente,P+5E,NaN,1,1,44.51642,26.09154,Băneasa,145.000 
8358,4,96,NaN,118,decomand,1,Etaj 2 / 4,1,2,2019,beton,bloc de apartamente,P+4E,NaN,NaN,1,44.417266,26.173016,Titan,165.644 
8359,2,59,59,69,decomand,1,Etaj 6 / 6,1,1,2021 (in constructie),beton,bloc de apartamente,P+6E,NaN,1,1,44.3611427,26.1571624,Berceni,65.230 
8360,2,50,50,60,decomand,1,Etaj 2 / 6,1,1,2021 (in constructie),beton,bloc de apartamente,P+6E,NaN,1,1,44.3633584,26.1509551,Berceni,49.800 
8361,2,57,63,75,decomand,lux,Etaj 1 / 5,1,1,2020,beton,bloc de apartamente,S+P+5E,NaN,1,1,44.487939,26.1218407,Pipera,95.900 
8362,5,"156,16 ",NaN,180,semidecomand,lux,Etaj 2 / 2,1,1,1940,NaN,bloc de apartamente,P+2E,NaN,NaN,NaN,44.4459607,26.1015477,Dacia,550.000 
8363,3,95,NaN,NaN,decomand,lux,Mansarda,NaN,2,2017,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,44.4851628,26.0533685,Dămăroaia,129.000 
8364,5,202,NaN,250,decomand,lux,Etaj 3 / 3,1,4,2007,beton,bloc de apartamente,P+3E,NaN,NaN,NaN,44.4810494,26.081129,Nordului,510.000 
8365,3,100,NaN,152,decomand,lux,Etaj 7 / 8,NaN,2,2018,caramida,bloc de apartamente,D+P+8E,NaN,NaN,1,44.4381296,25.984605,Militari,122.800 
8366,2,75,NaN,"90,45 ",semidecomand,1,Etaj 2 / 8,1,1,2020,NaN,bloc de apartamente,P+8E,NaN,NaN,1,44.468719,26.1055741,Floreasca,206.000 
8367,3,65,NaN,NaN,decomand,1,Etaj 3 / 10,NaN,1,Între 1941 şi 1977,NaN,bloc de apartamente,P+10E,NaN,NaN,NaN,44.4425328,26.1697542,Pantelimon,73.000 
8368,2,68,NaN,81,decomand,1,Etaj 6 / 8,NaN,1,1997,NaN,bloc de apartamente,P+8E,NaN,1,1,44.4250821,26.1080874,Unirii,145.000 
8369,2,60,NaN,72,semidecomand,lux,Etaj 3 / 5,NaN,1,1995,NaN,bloc de apartamente,P+5E,NaN,NaN,1,44.4840169,26.0970112,Aviaţiei,113.000 
8370,2,50,NaN,NaN,semidecomand,NaN,Etaj 6 / 10,NaN,NaN,Între 1977 şi 1990,NaN,bloc de apartamente,P+10E,NaN,NaN,NaN,44.4558833,26.0661917,Griviţa,85.000 
8371,1,41,NaN,"55,14 ",decomand,1,Etaj 2 / 8,1,1,1972,beton,bloc de apartamente,P+8E,NaN,NaN,1,44.4359747,26.0947019,Cişmigiu,80.000 
8372,4,124,NaN,160,decomand,1,Etaj 1 / 4,1,2,2008,beton,bloc de apartamente,P+4E,NaN,1,1,44.5143235,26.1391153,Băneasa,195.000 
8373,1,36,36,41,decomand,1,Etaj 1 / 7,1,1,2021 (in constructie),beton,bloc de apartamente,P+7E,NaN,NaN,1,44.4125414,26.2033785,Theodor Pallady,39.990 
8374,2,58,58,68,decomand,1,Etaj 1 / 3,1,1,2020,beton,bloc de apartamente,P+3E,NaN,NaN,1,44.3899723,26.0897604,Giurgiului,51.900 
8375,1,35,NaN,45,decomand,1,Parter / 8,1,1,1984,beton,bloc de apartamente,P+8E,NaN,NaN,NaN,44.4245175,26.1649508,Titan,47.000 
8376,3,78,NaN,85,decomand,1,Etaj 1 / 8,1,2,1990,beton,bloc de apartamente,P+8E,NaN,NaN,2,44.4227917,26.1282367,Decebal,139.900 
8377,3,85,92,104,decomand,1,Parter / 5,1,2,2019,beton,bloc de apartamente,P+5E,NaN,NaN,1,44.4838633,26.0277475,Bucureştii Noi,153.000 
8378,1,"45,33 ",45.33,56,decomand,1,Etaj 8 / 8,1,1,2021 (in constructie),beton,bloc de apartamente,P+8E,NaN,1,1,44.3716487,26.1145694,Berceni,36.018 
8379,2,56,60,60,semidecomand,1,Etaj 1 / 8,1,1,1980,NaN,bloc de apartamente,P+8E,NaN,NaN,1 (închise),44.4127363,26.0610024,Rahova,59.000 
8380,4,"80,13 ",NaN,93,semidecomand,1,Etaj 2 / 10,1,2,1983,beton,bloc de apartamente,P+10E,NaN,NaN,2 (închise),44.4516756,26.1199562,Ştefan cel Mare,115.000 
8381,2,50,NaN,NaN,semidecomand,1,Etaj 8 / 10,NaN,NaN,Între 1941 şi 1977,NaN,bloc de apartamente,P+10E,NaN,NaN,NaN,44.4205451,26.1584153,Titan,69.000 
8382,2,55,55,NaN,decomand,1,Etaj 1 / 4,1,1,După 2010,beton,bloc de apartamente,S+P+4E,NaN,1,1,44.4685271,26.1716265,Fundeni,49.000 
8383,3,73,NaN,79,decomand,1,Etaj 1 / 5,1,2,2020,beton,bloc de apartamente,P+5E,NaN,1,1,44.5081097,26.0166659,Străuleşti,104.000 
8384,2,51,NaN,60,decomand,1,Etaj 1 / 6,1,1,2020,beton,bloc de apartamente,S+D+P+6E,1,1,1 (închise),44.3740002,26.1308733,Apărătorii Patriei,51.650 
8385,4,83,NaN,115,decomand,1,Parter / 3,1,2,2019,altele,bloc de apartamente,P+3E,NaN,NaN,NaN,44.4423371,26.1178611,Bucureştii Noi,160.000 
8386,3,"85,9 ",NaN,"95,4 ",decomand,1,Etaj 7 / 7,1,1,2020,beton,bloc de apartamente,P+7E,NaN,NaN,NaN,44.4141427,26.20162,Theodor Pallady,79.990 
8387,4,185,NaN,213,decomand,lux,Etaj 1 / 13,1,2,2015,NaN,bloc de apartamente,P+13E,NaN,NaN,NaN,44.4875481,26.0812817,Aviaţiei,473.000 
8388,2,54,NaN,54,decomand,1,Etaj 1 / 11,1,1,2020,beton,bloc de apartamente,P+11E,NaN,NaN,1,44.4297,26.04053,Drumul Taberei,75.999 
8389,6,198,NaN,230,decomand,lux,Etaj 6 / 7,1,4,2003,beton,bloc de apartamente,D+P+7E,3,3,1,44.4466533,26.0611145,Calea Plevnei,374.900 
8390,3,74,NaN,81,decomand,1,Etaj 6 / 8,1,1,1987,altele,bloc de apartamente,P+8E,NaN,NaN,2,44.43601,26.137,P-ţa Muncii,128.000 
8391,3,"79,23 ",NaN,"87,3 ",decomand,1,Etaj 1 / 7,1,2,2020,beton,bloc de apartamente,D+P+7E,NaN,NaN,1,44.4068272,26.1302668,Mihai Bravu,113.186 
8392,2,61,NaN,61,decomand,1,Etaj 8 / 10,1,1,1981,altele,bloc de apartamente,P+10E,NaN,NaN,1,44.3816204,26.1207357,Alexandru Obregia,63.500 
8393,2,49,70,85,decomand,1,Etaj 3 / 4,1,1,2018,caramida,bloc de apartamente,S+P+4E,NaN,NaN,1,44.4955453,26.146966,Pipera,86.000 
8394,3,77,NaN,88,decomand,1,Etaj 2 / 7,1,2,1991,NaN,bloc de apartamente,P+7E,NaN,NaN,1,44.451014,26.0924568,Victoriei,190.000 
8395,3,NaN,NaN,NaN,semidecomand,1,Etaj 6 / 9,NaN,1,NaN,NaN,bloc de apartamente,P+9E,NaN,NaN,NaN,44.4822107,26.0567404,Pajura,125.000 
8396,3,120,NaN,280,semidecomand,lux,Etaj 4 / 4,1,2,2015,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,44.5009854,26.0487897,Băneasa,279.999 
8397,3,70,NaN,70,decomand,1,Etaj 9 / 10,1,1,1974,altele,bloc de apartamente,P+10E,NaN,NaN,2,44.4379565,26.1666037,Pantelimon,74.500 
8398,1,40,NaN,53,decomand,lux,Etaj 1 / 4,1,1,2020,caramida,bloc de apartamente,P+4E,NaN,NaN,NaN,44.4719248,26.1566957,Colentina,43.000 
8399,2,53,NaN,NaN,semidecomand,lux,Etaj 5 / 12,NaN,NaN,2019,NaN,bloc de apartamente,P+12E,NaN,NaN,NaN,44.4706717,26.1118978,Floreasca,135.000 
8400,4,132,NaN,132,decomand,1,Etaj 4 / 4,1,1,2007,altele,bloc de apartamente,P+4E,NaN,NaN,1,44.40744,25.98989,Prelungirea Ghencea,89.900 
8401,4,85,NaN,85,semidecomand,1,Etaj 7 / 8,1,2,1984,beton,bloc de apartamente,P+8E,NaN,NaN,2,44.45297,26.04613,Crângaşi,125.000 
8402,2,66,66,76,decomand,1,Etaj 1 / 5,1,1,2021 (in constructie),beton,bloc de apartamente,P+5E,NaN,1,1,44.3636923,26.1507664,Berceni,60.000 
8403,3,"99,7 ",NaN,"124,4 ",NaN,NaN,Etaj 4 / 6,NaN,NaN,2019,NaN,bloc de apartamente,P+6E,NaN,NaN,NaN,44.4613374,26.0991672,Floreasca,354.999 
8404,2,50,NaN,65,semidecomand,1,Etaj 2 / 4,NaN,1,1972,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,44.4298036,26.1670798,Costin Georgian,74.700 
8405,2,57,57,67,decomand,1,Etaj 4 / 6,1,1,2021 (in constructie),beton,bloc de apartamente,P+6E,NaN,1,1 (închise),44.3593251,26.1549256,Berceni,57.500 
8406,4,80,NaN,86,decomand,1,Etaj 2 / 10,1,2,1984,altele,bloc de apartamente,P+10E,NaN,NaN,2,44.41447,26.1431,Dristor,112.990 
8407,3,84,84,95,decomand,3,Etaj 3 / 3,1,1,2020,beton,bloc de apartamente,P+3E,NaN,1,2,44.5436925,26.0795655,Central,81.500 
8408,2,60,NaN,73,decomand,1,Etaj 8 / 9,1,1,2019,caramida,bloc de apartamente,P+9E,NaN,NaN,1,44.4434013,26.0198628,Militari,64.760 
8409,3,105,NaN,150,decomand,1,Etaj 2 / 8,1,2,2007,NaN,bloc de apartamente,P+8E,NaN,1,1,44.5268388,26.1435978,Central,159.990 
8410,2,40,40,50,decomand,1,Etaj 2 / 2,1,1,2021 (in constructie),beton,bloc de apartamente,P+2E,NaN,1,1,44.3692216,26.1492572,Berceni,42.500 
8411,3,90,NaN,103,decomand,lux,Etaj 5 / 5,1,1,2018,NaN,bloc de apartamente,P+5E,NaN,1,1,44.4905349,26.0923955,Aviaţiei,142.999 
8412,2,"50,95 ",50.95,62,decomand,1,Parter / 3,1,1,2021 (in constructie),beton,bloc de apartamente,P+3E,NaN,1,1,44.4611561,26.1605048,NaN,38.819 
8413,2,62,NaN,75,decomand,1,Etaj 2 / 3,1,1,2020,beton,bloc de apartamente,P+3E,NaN,NaN,1,44.4427947,26.1183155,Moşilor,105.000 
8414,2,38,NaN,46,NaN,1,Etaj 4 / 5,NaN,1,2020,caramida,bloc de apartamente,D+P+5E,NaN,NaN,1,44.4381553,25.9816316,Militari,32.190 
8415,2,59,NaN,66,decomand,lux,Parter / 3,NaN,1,2021 (in constructie),beton,bloc de apartamente,S+P+3E,NaN,NaN,1,44.50367,26.05128,Siseşti,80.000 
8416,2,77,NaN,88,decomand,1,Parter / 3,NaN,1,2021 (finalizata),beton,bloc de apartamente,P+3E,NaN,NaN,NaN,44.413886,26.1908313,Theodor Pallady,79.000 
8417,3,64,NaN,80,semidecomand,1,Etaj 2 / 2,1,1,1936,NaN,casa/vila,P+2E,NaN,NaN,2,44.4520144,26.1115549,Ştefan cel Mare,76.000 
8418,2,"61,91 ",61.91,72,decomand,lux,Etaj 6 / 7,1,1,2021 (proiect),NaN,bloc de apartamente,P+7E,NaN,1,1,44.413344,26.0712286,13 Septembrie,74.292 
8419,4,114,NaN,150,decomand,lux,Etaj 4 / 4,1,2,2000,NaN,bloc de apartamente,P+4E+M,NaN,NaN,3,44.4816327,26.0906242,Aviaţiei,235.000 
8420,1,30,30,37,semidecomand,1,Etaj 1 / 10,1,1,1977,beton,bloc de apartamente,P+10E,NaN,NaN,NaN,44.4333449,26.1722005,1 Decembrie 1918,42.000 
8421,2,52,57,60,decomand,1,Etaj 2 / 11,1,1,2022 (in constructie),beton,bloc de apartamente,S+P+11E,NaN,NaN,1,44.4382681,26.1640031,Basarabia,80.150 
8422,2,54,55,60,decomand,1,Etaj 6 / 8,1,1,1982,beton,bloc de apartamente,P+8E,NaN,NaN,1,44.4570929,26.042717,Crângaşi,76.000 
8423,2,59,59,64,decomand,1,Etaj 3 / 7,1,1,2021 (in constructie),beton,bloc de apartamente,P+7E,NaN,NaN,1,44.4131313,26.1921046,Theodor Pallady,60.000 
8424,3,70,NaN,80,semidecomand,1,Etaj 9 / 11,1,1,1968,beton,bloc de apartamente,P+11E,NaN,NaN,3,44.4503535,26.1007752,Dorobanţi,89.500 
8425,2,"45,7 ",NaN,"50,97 ",semidecomand,1,Etaj 10 / 10,1,1,1976,NaN,bloc de apartamente,P+10E,NaN,NaN,1,44.4521811,26.1234666,Obor,53.900 
8426,1,28,NaN,30,semidecomand,1,Etaj 7 / 10,1,1,1975,altele,bloc de apartamente,P+10E,NaN,NaN,1,44.4133085,26.160558,Titan,43.000 
8427,3,74,NaN,"88,8 ",decomand,1,Etaj 2 / 8,1,2,1986,NaN,bloc de apartamente,P+8E,NaN,1,1,44.3935993,26.1088151,Brâncoveanu,120.000 
8428,2,52,NaN,65,semidecomand,1,Etaj 3 / 4,NaN,1,1965,NaN,bloc de apartamente,P+4E,NaN,NaN,1,44.4273146,26.1657862,Nicolae Grigorescu,75.000 
8429,2,54,NaN,77,semidecomand,1,Etaj 2 / 7,1,2,2020,NaN,bloc de apartamente,P+7E,NaN,NaN,2,44.4503471,26.0815961,P-ţa Victoriei,158.122 
8430,1,36,NaN,42,decomand,1,Etaj 7 / 7,NaN,1,2020,caramida,bloc de apartamente,P+7E,NaN,NaN,1,44.4385979,25.986231,Militari,32.000 
8431,3,"62,88 ",NaN,"78,88 ",semidecomand,1,Etaj 8,1,1,1975,beton,bloc de apartamente,NaN,NaN,1,1,44.432825,26.0095962,Lujerului,83.500 
8432,2,50,NaN,51,semidecomand,1,Etaj 3 / 7,1,1,1964,NaN,bloc de apartamente,P+7E,NaN,NaN,1,44.4210787,26.0973705,Tineretului,78.996 
8433,2,60,NaN,72,decomand,1,Etaj 5 / 8,NaN,1,2020,beton,bloc de apartamente,D+P+8E,NaN,NaN,1,44.4327737,25.9977384,Păcii,85.000 
8434,2,51,NaN,54,decomand,1,Etaj 6 / 8,NaN,NaN,1985,NaN,bloc de apartamente,P+8E,NaN,NaN,NaN,44.411608,26.0669805,Rahova,63.500 
8435,3,110,NaN,NaN,semidecomand,lux,Parter / 5,NaN,2,2003,NaN,bloc de apartamente,P+5E,NaN,NaN,NaN,44.4655277,26.1026338,Floreasca,245.000 
8436,4,100,NaN,178,decomand,lux,Parter / 3,1,2,2018,altele,bloc de apartamente,P+3E,NaN,2,1,44.44763,26.11653,Eminescu,355.000 
8437,2,"56,3 ",NaN,"56,3 ",decomand,1,Etaj 2 / 7,1,1,2019,altele,bloc de apartamente,P+7E,NaN,NaN,1,44.41052,26.0055,Ghencea,54.000 
8438,3,85,NaN,105,decomand,1,Etaj 1 / 4,1,2,2018,NaN,bloc de apartamente,P+4E,NaN,NaN,2,44.5061109,26.0561738,Băneasa,145.990 
8439,4,212,NaN,330,circul,1,Etaj 1 / 2,1,2,2004,caramida,casa/vila,P+2E,NaN,1,2,44.46857,26.06755,Domenii,295.000 
8440,5,131,NaN,NaN,decomand,lux,Etaj 1 / 5,1,3,1998,NaN,bloc de apartamente,P+5E,1,NaN,3,44.4484425,26.0969034,Polonă,329.900 
8441,1,38,40,45,decomand,1,Etaj 8 / 8,1,1,1992,beton,bloc de apartamente,P+8E,NaN,NaN,1 (închise),44.4209311,26.1163789,Nerva Traian,74.000 
8442,3,49,NaN,60,semidecomand,1,Etaj 1,1,1,1970,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,44.4609591,26.0997151,Floreasca,99.500 
8443,2,57,NaN,68,decomand,1,Etaj 2 / 3,1,1,2020,beton,bloc de apartamente,P+3E,NaN,NaN,1,44.4423044,26.1190022,Moşilor,98.500 
8444,1,34,NaN,40,NaN,lux,Etaj 1 / 2,1,1,2021 (in constructie),beton,bloc de apartamente,P+2E,NaN,1,1,44.3658245,26.1548717,Berceni,31.500 
8445,2,"62,14 ",NaN,"67,9 ",decomand,1,Etaj 4 / 6,1,1,2020,beton,bloc de apartamente,D+P+6E,NaN,NaN,1,44.4135459,26.1926189,1 Decembrie 1918,59.033 
8446,3,"79,62 ",79.62,90,decomand,1,Etaj 4 / 9,1,2,2021 (in constructie),beton,bloc de apartamente,P+9E,NaN,NaN,2,44.3718748,26.1149575,Berceni,75.240 
8447,4,118,118,140,semidecomand,1,Etaj 6 / 8,1,2,1990,beton,bloc de apartamente,S+P+8E,NaN,NaN,3 (închise),44.4255323,26.1074741,Unirii,229.000 
8448,2,"46,95 ",NaN,"56,34 ",semidecomand,1,Etaj 6 / 7,1,1,1975,NaN,bloc de apartamente,P+7E,NaN,NaN,1,44.4269233,26.1031916,Griviţa,65.000 
8449,3,79,NaN,250,decomand,1,Etaj 6 / 6,1,2,2017,NaN,bloc de apartamente,P+6E,1,1,1,44.4853371,26.0885581,Aviaţiei,229.000 
8450,2,51,NaN,60,semidecomand,1,Etaj 1 / 5,1,1,2021 (in constructie),beton,bloc de apartamente,P+5E,NaN,1,1,44.415407,26.1982552,Theodor Pallady,60.500 
8451,3,"121,31 ",NaN,145,semidecomand,lux,Etaj 6 / 8,1,2,2010,NaN,bloc de apartamente,P+8E,NaN,1,2,44.4647354,26.1102704,Floreasca,474.999 
8452,3,74,NaN,NaN,decomand,lux,Etaj 1,1,1,2019,beton,bloc de apartamente,S+P,NaN,NaN,1,44.4464591,26.216596,NaN,58.000 
8453,4,172,NaN,NaN,decomand,lux,Etaj 2 / 5,1,2,2015,NaN,bloc de apartamente,P+5E,NaN,1,NaN,44.480479,26.0906332,Herăstrău,329.000 
8454,2,50,NaN,66,decomand,lux,Etaj 10 / 11,1,1,2009,altele,bloc de apartamente,P+11E,NaN,NaN,2,44.45828,26.13101,Colentina,90.000 
8455,2,36,NaN,42,decomand,1,Demisol / 5,NaN,1,2020,caramida,bloc de apartamente,D+P+5E,NaN,NaN,1,44.4409004,25.9863028,Militari,33.000 
8456,3,120,120,135,decomand,1,Etaj 7 / 7,1,2,2021 (in constructie),beton,bloc de apartamente,P+7E,NaN,NaN,1,44.4125542,26.2034646,Theodor Pallady,96.990 
8457,2,39,NaN,44,decomand,2,Etaj 8 / 10,1,1,1973,beton,bloc de apartamente,P+10E,NaN,NaN,1,44.4240377,26.0127512,Drumul Taberei,43.000 
8458,3,"72,35 ",NaN,90,decomand,1,Etaj 6 / 8,1,1,1979,NaN,bloc de apartamente,P+8E,NaN,NaN,1,44.4578302,26.0948642,Dorobanti,139.500 
8459,2,67,NaN,77,decomand,lux,Etaj 7 / 14,1,1,2018,beton,bloc de apartamente,P+14E,NaN,1,NaN,44.4276803,26.0216515,Drumul Taberei,94.000 
8460,2,56,60,72,decomand,1,Etaj 6 / 8,1,1,1989,beton,bloc de apartamente,S+P+8E,NaN,NaN,1 (închise),44.4226409,26.1186493,Unirii,125.000 
8461,2,52,NaN,60,decomand,1,Parter / 3,1,1,2021 (in constructie),beton,bloc de apartamente,P+3E,NaN,NaN,1,44.3915565,26.099308,Brâncoveanu,69.000 
8462,2,48,48,52,decomand,1,Etaj 2 / 7,1,1,2021 (in constructie),beton,bloc de apartamente,P+7E,NaN,NaN,1,44.4145108,26.2012021,Theodor Pallady,51.500 
8463,4,165,NaN,165,decomand,1,Etaj 2 / 5,1,3,2008,altele,bloc de apartamente,P+5E,NaN,1,2,44.48748,26.0885,Herăstrău,349.000 
8464,5,163,163,200,decomand,lux,Etaj 7 / 8,1,2,1996,beton,bloc de apartamente,S+P+8E,NaN,1,3 (închise),44.4270368,26.1187492,Unirii,250.000 
8465,3,65,NaN,NaN,decomand,1,Etaj 1 / 4,NaN,1,Între 1941 şi 1977,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,44.4232469,26.1766286,Titan,74.500 
8466,2,45,NaN,54,decomand,1,Etaj 2 / 5,NaN,1,2021 (in constructie),beton,bloc de apartamente,P+5E,NaN,NaN,NaN,44.4123909,26.1965625,Theodor Pallady,48.100 
8467,4,110,NaN,128,decomand,lux,Etaj 3 / 5,1,2,2018,NaN,bloc de apartamente,P+5E,1,1,NaN,44.5173405,26.1210501,Iancu Nicolae,275.000 
8468,3,64,NaN,70,semidecomand,1,Etaj 6 / 7,1,1,1968,beton,bloc de apartamente,P+7E,NaN,NaN,1,44.4503406,26.0701918,Titulescu,85.000 
8469,1,50,NaN,60,semidecomand,1,Etaj 2 / 4,1,1,2006,altele,bloc de apartamente,P+4E,NaN,NaN,1,44.4318269,26.0998263,Central,119.000 
8470,1,"30,1 ",NaN,"38,5 ",semidecomand,1,Etaj 1 / 3,1,1,2020,NaN,bloc de apartamente,P+3E,NaN,1,NaN,44.3612332,25.9964393,NaN,29.500 
